environment,checkpoint_stage,mode,seed,return,ggr_success,episode_length
UnderwaterDrone-v0,High,td3-lagrangian,90,-935.7534476302243,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,91,-717.7533080906644,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,92,-367.58956385023447,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,93,-339.47886720378847,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,94,-365.66731597938343,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,95,-722.0424869494797,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,96,-595.426850543793,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,97,-251.98465029878534,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,98,-364.92621287929285,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,99,-723.965980182415,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,100,-538.8260339961037,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,101,-484.32855372345193,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,102,-347.66614332578445,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,103,-527.989379335009,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,104,-836.2730790314956,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,105,-827.1639431755165,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,106,-788.6198505519518,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,107,-662.2622399336041,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,108,-807.6865163275831,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,109,-751.2880761335173,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,110,-650.8265218374188,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,111,-519.6211199393099,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,112,-657.3642320522018,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,113,-584.9948216232584,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,114,-687.7031491626753,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,115,-627.7840879902052,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,116,-775.1669479973233,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,117,-552.6414914749316,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,118,-362.2405063861923,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,119,-377.3784723792343,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,120,-381.64812032746755,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,121,-798.1059754668308,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,122,-650.4934792294584,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,123,-424.36440126360736,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,124,-694.8103409315496,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,125,-641.1171131102162,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,126,-781.8190817375809,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,127,-538.3531046032366,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,128,-508.71892486626024,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,129,-783.9594391187563,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,130,-779.3733518489018,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,131,-334.9545919721059,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,132,-384.082518771897,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,133,-592.3956847534378,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,134,-383.13174369349935,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,135,-401.832766334462,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,136,-750.8949995515096,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,137,-526.8780756823652,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,138,-298.7663878627226,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,139,-434.3709250308753,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,140,-603.6869094912041,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,141,-364.3077323557694,True,1500
UnderwaterDrone-v0,Low,td3-lagrangian,42,-5373.650538093792,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,43,-6945.7461497147315,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,44,-6596.340134182448,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,45,-6212.737164884432,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,46,-6687.066791409688,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,47,-7042.051661014599,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,48,-6905.624659825043,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,49,-5876.042014405516,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,50,-6181.481065721349,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,51,-6428.822572814008,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,52,-6909.726370516036,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,53,-6514.331561076846,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,54,-6098.657654821839,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,55,-6796.029554483818,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,56,-6676.728345901405,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,57,-5906.844005810922,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,58,-7308.970602814688,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,59,-6512.578062719016,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,60,-7247.198689956934,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,61,-5041.547238992307,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,62,-6593.095201574964,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,63,-5284.511368738941,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,64,-6494.415400228472,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,65,-6608.821185685679,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,66,-7005.592110612392,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,67,-5511.760240345148,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,68,-6441.748331154483,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,69,-6659.315506790446,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,70,-7094.596269682712,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,71,-6887.280117626186,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,72,-6752.08515639823,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,73,-6630.339718077198,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,74,-6904.944806565923,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,75,-6524.699266852659,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,76,-6367.22649865135,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,77,-6469.6798933170985,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,78,-6457.814447028065,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,79,-6334.555842354942,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,80,-6764.132641154332,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,81,-5320.464466260839,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,82,-5304.4371658715245,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,83,-6681.171220118507,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,84,-6853.05337777371,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,85,-6621.723061543672,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,86,-6240.3402971441765,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,87,-6564.638703069654,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,88,-6305.610190148686,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,89,-6651.189157563312,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,90,-6276.405740593995,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,91,-6766.354521119139,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,92,-6501.642798045874,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,93,-6964.594323515385,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,94,-6462.350680737533,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,95,-6421.876525224022,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,96,-4716.889142112124,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,97,-6840.818258507209,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,98,-6916.25672827582,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,99,-6595.010389762593,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,100,-6574.80286813147,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,101,-6702.601642195274,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,102,-6833.810523274398,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,103,-6239.231810642847,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,104,-6531.5604314692155,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,105,-6762.380305627489,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,106,-5543.58590173714,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,107,-6422.369909389446,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,108,-6756.298755556182,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,109,-6244.93866283667,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,110,-7266.767497634058,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,111,-4979.80910365044,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,112,-4711.47837457203,True,1500
UnderwaterDrone-v0,Low,td3-lagrangian,113,-6866.383547092911,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,114,-6798.441949720309,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,115,-6622.422483493803,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,116,-6609.907120539863,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,117,-6318.956682276712,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,118,-7411.607008627229,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,119,-6600.318382789117,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,120,-6424.063946854801,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,121,-6007.008701774088,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,122,-6629.751165627716,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,123,-5991.490535628156,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,124,-6736.472436659457,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,125,-6863.5187086118685,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,126,-6148.528019166244,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,127,-6608.8184322376455,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,128,-6642.729705422501,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,129,-6184.049106973409,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,130,-6712.4663880105945,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,131,-6761.431251823048,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,132,-6252.129196688394,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,133,-6671.480143062086,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,134,-6374.659123287242,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,135,-6313.452653330703,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,136,-6637.653796750705,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,137,-6318.11554221626,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,138,-6963.050192635249,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,139,-6593.418324711914,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,140,-6353.330851077323,False,1500
UnderwaterDrone-v0,Low,td3-lagrangian,141,-6944.612958993986,False,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,42,-1939.5037806274254,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,43,-942.0380855173854,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,44,-946.7163109611769,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,45,-606.3532843198628,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,46,-371.53567442321224,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,47,-2208.564642234698,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,48,-1040.0237821504265,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,49,-798.7447768309366,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,50,-761.7949964829302,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,51,-888.9898247292335,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,52,-1012.6581813870349,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,53,-543.2359921631149,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,54,-701.9465214653242,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,55,-1017.8348086666997,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,56,-899.309279040797,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,57,-941.805242870378,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,58,-814.1974108214766,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,59,-954.659262897078,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,60,-795.4724679042346,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,61,-836.7478310524511,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,62,-920.1380527994814,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,63,-644.9198562740204,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,64,-727.5120707364728,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,65,-1097.1251507217228,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,66,-912.5217821161322,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,67,-711.7740708671007,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,68,-1132.7682374829733,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,69,-2011.8935295646286,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,70,-328.50110344847985,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,71,-887.7216082920203,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,72,-2067.573219817861,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,73,-605.7830281556702,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,74,-2055.580428973512,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,75,-833.3061454569669,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,76,-2032.0482486317615,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,77,-702.0432267554856,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,78,-2074.339635861535,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,79,-737.3683500387771,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,80,-585.285057829248,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,81,-755.0557414702972,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,82,-2029.107601045216,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,83,-2038.6072188773928,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,84,-839.617294099446,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,85,-547.2109447912112,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,86,-771.2630441559359,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,87,-729.0769017682981,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,88,-442.3764313372259,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,89,-827.3286399797455,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,90,-940.4989903254801,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,91,-871.9075808424008,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,92,-367.9958672341015,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,93,-384.5987824042913,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,94,-615.9367511693082,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,95,-856.1708300396201,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,96,-2107.8267687926964,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,97,-585.7933233640682,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,98,-453.3763134079491,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,99,-733.913154920746,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,100,-787.6257581322037,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,101,-646.6031074034821,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,102,-446.4373080302236,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,103,-721.5326268210266,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,104,-986.728347982366,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,105,-1051.9500447476516,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,106,-2271.3692775095233,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,107,-2059.6918821500603,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,108,-1098.1623434202743,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,109,-709.1881068273394,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,110,-2052.9509489744078,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,111,-805.2185675822063,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,112,-783.2628235694275,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,113,-1039.2068155678,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,114,-2077.3648093352367,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,115,-2063.7519407933087,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,116,-934.9562249069977,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,117,-643.3876735754582,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,118,-402.23239103655703,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,119,-422.4573370619826,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,120,-581.3906437392865,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,121,-984.3330290245157,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,122,-2054.095376794736,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,123,-631.2352168200239,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,124,-2072.826709255168,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,125,-1003.2757624693862,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,126,-1040.600784288261,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,127,-821.078723167877,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,128,-789.875470810276,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,129,-793.9199425058272,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,130,-920.7731972751176,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,131,-1962.5518659343725,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,132,-639.5650612901464,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,133,-850.5529360537472,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,134,-417.2525588971403,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,135,-540.2336044275045,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,136,-1009.5289960910957,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,137,-1028.442032396689,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,138,-347.2284177541604,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,139,-681.1803467532485,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,140,-889.8956644523635,True,1500
UnderwaterDrone-v0,Mid,td3-lagrangian,141,-454.0480900262649,True,1500
