environment,algorithm,mode,method,sequence,pair_index,calls,elapsed_ns,latency_us_per_call
CartpoleSwingupEnvLong-v0,PPO,high,base,55,13,1000,74894831,74.89483100000001
CartpoleSwingupEnvLong-v0,PPO,high,base,56,14,1000,72032651,72.032651
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,57,14,1000,23745,0.023745000000000002
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,58,14,1000,86274025,86.274025
CartpoleSwingupEnvLong-v0,PPO,high,critic,59,14,1000,65828417,65.828417
CartpoleSwingupEnvLong-v0,PPO,high,base,60,15,1000,76515522,76.515522
CartpoleSwingupEnvLong-v0,PPO,high,critic,61,15,1000,68397698,68.397698
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,62,15,1000,81057815,81.057815
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,63,15,1000,23745,0.023745000000000002
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,64,16,1000,83827158,83.827158
CartpoleSwingupEnvLong-v0,PPO,high,base,65,16,1000,74183224,74.183224
CartpoleSwingupEnvLong-v0,PPO,high,critic,66,16,1000,65729499,65.72949899999999
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,67,16,1000,23685,0.023684999999999998
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,68,17,1000,23375,0.023375
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,69,17,1000,81840007,81.840007
CartpoleSwingupEnvLong-v0,PPO,high,critic,70,17,1000,63279596,63.279596
CartpoleSwingupEnvLong-v0,PPO,high,base,71,17,1000,71588284,71.588284
CartpoleSwingupEnvLong-v0,PPO,high,critic,72,18,1000,60670620,60.67062
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,73,18,1000,24667,0.024667
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,74,18,1000,81564593,81.56459299999999
CartpoleSwingupEnvLong-v0,PPO,high,base,75,18,1000,69151035,69.15103500000001
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,76,19,1000,78633752,78.63375199999999
CartpoleSwingupEnvLong-v0,PPO,high,critic,77,19,1000,65098897,65.098897
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,78,19,1000,23795,0.023795
CartpoleSwingupEnvLong-v0,PPO,high,base,79,19,1000,73905413,73.905413
CartpoleSwingupEnvLong-v0,PPO,high,critic,80,20,1000,62998239,62.998239
CartpoleSwingupEnvLong-v0,PPO,high,base,81,20,1000,76280814,76.28081399999999
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,82,20,1000,81036435,81.036435
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,83,20,1000,23465,0.023465
CartpoleSwingupEnvLong-v0,PPO,high,base,84,21,1000,75950925,75.950925
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,85,21,1000,23545,0.023545000000000003
CartpoleSwingupEnvLong-v0,PPO,high,critic,86,21,1000,67631046,67.631046
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,87,21,1000,80907479,80.90747900000001
CartpoleSwingupEnvLong-v0,PPO,high,critic,88,22,1000,65322363,65.322363
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,89,22,1000,81179327,81.179327
CartpoleSwingupEnvLong-v0,PPO,high,base,90,22,1000,76021620,76.02162
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,91,22,1000,23465,0.023465
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,92,23,1000,83433437,83.43343700000001
CartpoleSwingupEnvLong-v0,PPO,high,base,93,23,1000,73850298,73.850298
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,94,23,1000,23194,0.023194
CartpoleSwingupEnvLong-v0,PPO,high,critic,95,23,1000,67758589,67.758589
CartpoleSwingupEnvLong-v0,PPO,high,critic,96,24,1000,68906599,68.906599
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,97,24,1000,34896,0.034896
CartpoleSwingupEnvLong-v0,PPO,high,base,98,24,1000,78642999,78.642999
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,99,24,1000,84813539,84.813539
CartpoleSwingupEnvLong-v0,PPO,high,base,100,25,1000,72226772,72.226772
CartpoleSwingupEnvLong-v0,PPO,high,critic,101,25,1000,67193482,67.193482
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,102,25,1000,83307186,83.307186
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,103,25,1000,24186,0.024186
CartpoleSwingupEnvLong-v0,PPO,high,base,104,26,1000,75197608,75.19760799999999
CartpoleSwingupEnvLong-v0,PPO,high,critic,105,26,1000,60023747,60.023747
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,106,26,1000,80557983,80.557983
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,107,26,1000,24286,0.024286000000000002
CartpoleSwingupEnvLong-v0,PPO,high,critic,108,27,1000,58831001,58.83100099999999
CartpoleSwingupEnvLong-v0,PPO,high,base,109,27,1000,72113796,72.11379600000001
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,110,27,1000,76581768,76.581768
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,111,27,1000,23676,0.023676
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,112,28,1000,23454,0.023454
CartpoleSwingupEnvLong-v0,PPO,high,base,113,28,1000,67745634,67.74563400000001
CartpoleSwingupEnvLong-v0,PPO,high,critic,114,28,1000,61859597,61.859597
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,115,28,1000,78571102,78.571102
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,116,29,1000,84921425,84.921425
CartpoleSwingupEnvLong-v0,PPO,high,critic,117,29,1000,64189813,64.189813
CartpoleSwingupEnvLong-v0,PPO,high,base,118,29,1000,72209639,72.209639
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,119,29,1000,23845,0.023844999999999998
UnderwaterDrone-v0,TD3,high,native_logic,0,0,1000,16501,0.016501000000000002
UnderwaterDrone-v0,TD3,high,base,1,0,1000,84489151,84.48915099999999
UnderwaterDrone-v0,TD3,high,wrapped,2,0,1000,273995265,273.995265
UnderwaterDrone-v0,TD3,high,critic,3,0,1000,177004138,177.004138
UnderwaterDrone-v0,TD3,high,critic,4,1,1000,176188252,176.188252
UnderwaterDrone-v0,TD3,high,native_logic,5,1,1000,14518,0.014518000000000001
UnderwaterDrone-v0,TD3,high,base,6,1,1000,81958223,81.958223
UnderwaterDrone-v0,TD3,high,wrapped,7,1,1000,247616852,247.61685200000002
UnderwaterDrone-v0,TD3,high,critic,8,2,1000,165469769,165.469769
UnderwaterDrone-v0,TD3,high,native_logic,9,2,1000,14919,0.014919
UnderwaterDrone-v0,TD3,high,wrapped,10,2,1000,268572341,268.572341
UnderwaterDrone-v0,TD3,high,base,11,2,1000,81204596,81.20459600000001
UnderwaterDrone-v0,TD3,high,wrapped,12,3,1000,276793402,276.793402
UnderwaterDrone-v0,TD3,high,critic,13,3,1000,175463090,175.46309
UnderwaterDrone-v0,TD3,high,base,14,3,1000,83404552,83.404552
UnderwaterDrone-v0,TD3,high,native_logic,15,3,1000,14067,0.014067
UnderwaterDrone-v0,TD3,high,wrapped,16,4,1000,267660832,267.66083199999997
UnderwaterDrone-v0,TD3,high,critic,17,4,1000,172391190,172.39119
UnderwaterDrone-v0,TD3,high,base,18,4,1000,81966669,81.966669
UnderwaterDrone-v0,TD3,high,native_logic,19,4,1000,14417,0.014417
UnderwaterDrone-v0,TD3,high,native_logic,20,5,1000,13666,0.013666000000000001
UnderwaterDrone-v0,TD3,high,critic,21,5,1000,170759378,170.759378
UnderwaterDrone-v0,TD3,high,base,22,5,1000,79131932,79.131932
UnderwaterDrone-v0,TD3,high,wrapped,23,5,1000,254572378,254.572378
UnderwaterDrone-v0,TD3,high,wrapped,24,6,1000,270974954,270.974954
UnderwaterDrone-v0,TD3,high,native_logic,25,6,1000,13797,0.013797
UnderwaterDrone-v0,TD3,high,critic,26,6,1000,180000494,180.000494
UnderwaterDrone-v0,TD3,high,base,27,6,1000,85243769,85.243769
UnderwaterDrone-v0,TD3,high,base,28,7,1000,80852063,80.852063
UnderwaterDrone-v0,TD3,high,critic,29,7,1000,175011468,175.01146799999998
UnderwaterDrone-v0,TD3,high,wrapped,30,7,1000,268269664,268.269664
UnderwaterDrone-v0,TD3,high,native_logic,31,7,1000,13386,0.013385999999999999
UnderwaterDrone-v0,TD3,high,wrapped,32,8,1000,270599247,270.599247
UnderwaterDrone-v0,TD3,high,base,33,8,1000,85185739,85.185739
UnderwaterDrone-v0,TD3,high,critic,34,8,1000,177469446,177.469446
UnderwaterDrone-v0,TD3,high,native_logic,35,8,1000,13486,0.013486000000000001
UnderwaterDrone-v0,TD3,high,wrapped,36,9,1000,255500298,255.50029800000002
UnderwaterDrone-v0,TD3,high,native_logic,37,9,1000,13185,0.013185
UnderwaterDrone-v0,TD3,high,base,38,9,1000,83313348,83.313348
UnderwaterDrone-v0,TD3,high,critic,39,9,1000,164082603,164.082603
UnderwaterDrone-v0,TD3,high,critic,40,10,1000,172416398,172.416398
UnderwaterDrone-v0,TD3,high,wrapped,41,10,1000,264952266,264.952266
UnderwaterDrone-v0,TD3,high,base,42,10,1000,83695046,83.695046
UnderwaterDrone-v0,TD3,high,native_logic,43,10,1000,14748,0.014747999999999999
UnderwaterDrone-v0,TD3,high,wrapped,44,11,1000,267511909,267.511909
UnderwaterDrone-v0,TD3,high,critic,45,11,1000,173090905,173.090905
UnderwaterDrone-v0,TD3,high,base,46,11,1000,83303068,83.303068
UnderwaterDrone-v0,TD3,high,native_logic,47,11,1000,13396,0.013396000000000002
UnderwaterDrone-v0,TD3,high,critic,48,12,1000,175308184,175.308184
UnderwaterDrone-v0,TD3,high,base,49,12,1000,81202542,81.20254200000001
UnderwaterDrone-v0,TD3,high,wrapped,50,12,1000,263740405,263.740405
UnderwaterDrone-v0,TD3,high,native_logic,51,12,1000,13255,0.013255000000000001
UnderwaterDrone-v0,TD3,high,wrapped,52,13,1000,248065077,248.065077
UnderwaterDrone-v0,TD3,high,native_logic,53,13,1000,13596,0.013596
UnderwaterDrone-v0,TD3,high,base,54,13,1000,78607051,78.60705100000001
UnderwaterDrone-v0,TD3,high,critic,55,13,1000,168584399,168.58439900000002
UnderwaterDrone-v0,TD3,high,critic,56,14,1000,176860886,176.860886
UnderwaterDrone-v0,TD3,high,native_logic,57,14,1000,15119,0.015119
UnderwaterDrone-v0,TD3,high,base,58,14,1000,84451068,84.45106799999999
UnderwaterDrone-v0,TD3,high,wrapped,59,14,1000,266458069,266.458069
UnderwaterDrone-v0,TD3,high,wrapped,60,15,1000,264129497,264.12949699999996
UnderwaterDrone-v0,TD3,high,critic,61,15,1000,174315401,174.315401
